price,total_volume,buy_volume,sell_volume,buy_value,sell_value,node_type
92194.20000000,28.38900000,2.75500000,25.63400000,253995.29650000,2363308.68620000,HIGH_VOLUME_NODE
92194.40000000,14.95500000,7.35300000,7.60200000,677906.15850000,700862.58900000,HIGH_VOLUME_NODE
92194.60000000,15.41200000,9.13900000,6.27300000,842566.73540000,578336.91370000,HIGH_VOLUME_NODE
92194.90000000,13.29600000,7.64700000,5.64900000,705015.16500000,520809.55500000,HIGH_VOLUME_NODE
92195.30000000,14.29200000,5.36800000,8.92400000,494904.90720000,822751.74960000,HIGH_VOLUME_NODE
92195.60000000,16.87500000,10.70100000,6.17400000,986585.81820000,569215.90490000,HIGH_VOLUME_NODE
92195.70000000,29.16100000,0.95200000,28.20900000,87770.40160000,2600751.32220000,HIGH_VOLUME_NODE
92195.80000000,41.69100000,12.89000000,28.80100000,1188405.15100000,2655334.11590000,HIGH_VOLUME_NODE
92195.90000000,32.79600000,9.17200000,23.62400000,845621.71200000,2178038.30400000,HIGH_VOLUME_NODE
92196.40000000,17.54600000,7.24700000,10.29900000,668148.03550000,949531.75350000,HIGH_VOLUME_NODE
92196.60000000,14.57000000,12.24000000,2.33000000,1128486.83700000,214818.19920000,HIGH_VOLUME_NODE
92197.10000000,32.42100000,19.36500000,13.05600000,1785397.88980000,1203725.86330000,HIGH_VOLUME_NODE
92197.60000000,16.28900000,7.45500000,8.83400000,687333.58090000,814473.96970000,HIGH_VOLUME_NODE
92198.60000000,16.87100000,8.46200000,8.40900000,780185.25820000,775298.45920000,HIGH_VOLUME_NODE
92198.90000000,138.18100000,2.21800000,135.96300000,204497.38200000,12535652.63700000,HIGH_VOLUME_NODE
92199.10000000,46.51700000,20.84000000,25.67700000,1921430.64920000,2367397.66120000,HIGH_VOLUME_NODE
92199.60000000,13.32100000,4.25300000,9.06800000,392125.07830000,836066.44250000,HIGH_VOLUME_NODE
92199.80000000,26.95300000,11.57500000,15.37800000,1067213.84250000,1417850.06220000,HIGH_VOLUME_NODE
92199.90000000,347.78800000,233.65500000,114.13300000,21542991.00000000,10523062.60000000,HIGH_VOLUME_NODE
92200.10000000,51.28900000,39.58000000,11.70900000,3649280.30700000,1079571.57980000,HIGH_VOLUME_NODE
92200.70000000,12.68300000,1.44600000,11.23700000,133322.35680000,1036060.38960000,HIGH_VOLUME_NODE
92201.80000000,26.19300000,22.30300000,3.89000000,2056378.97570000,358665.39100000,HIGH_VOLUME_NODE
92201.90000000,17.25100000,9.91200000,7.33900000,913906.22400000,676670.47800000,HIGH_VOLUME_NODE
92202.10000000,21.73800000,15.74900000,5.98900000,1452091.46470000,552198.83140000,HIGH_VOLUME_NODE
92202.30000000,18.53900000,6.04800000,12.49100000,557640.11520000,1151700.17840000,HIGH_VOLUME_NODE
92203.10000000,12.77400000,2.75600000,10.01800000,254112.00060000,923690.81100000,HIGH_VOLUME_NODE
92204.10000000,14.67900000,6.45800000,8.22100000,595454.25010000,758010.03090000,HIGH_VOLUME_NODE
92204.60000000,21.59600000,9.61200000,11.98400000,886271.52480000,1104980.08370000,HIGH_VOLUME_NODE
92204.80000000,13.49900000,2.26000000,11.23900000,208383.07400000,1036290.87110000,HIGH_VOLUME_NODE
92205.10000000,28.26100000,10.27800000,17.98300000,947684.48920000,1658125.55510000,HIGH_VOLUME_NODE
92206.10000000,16.91000000,4.90600000,12.00400000,452363.36590000,1106842.63790000,HIGH_VOLUME_NODE
92206.60000000,13.24900000,5.87800000,7.37100000,541990.48670000,679655.32390000,HIGH_VOLUME_NODE
92206.90000000,20.91100000,6.75500000,14.15600000,622858.28500000,1305282.29200000,HIGH_VOLUME_NODE
92207.40000000,19.27400000,7.62200000,11.65200000,702805.56500000,1074401.79000000,HIGH_VOLUME_NODE
92207.60000000,24.03400000,18.18400000,5.85000000,1676704.02230000,539414.62450000,HIGH_VOLUME_NODE
92207.80000000,18.91600000,8.00900000,10.90700000,738493.07110000,1005711.56530000,HIGH_VOLUME_NODE
92208.90000000,14.12500000,11.49000000,2.63500000,1059481.41000000,242970.71500000,HIGH_VOLUME_NODE
92209.10000000,13.51900000,4.46000000,9.05900000,411252.85570000,835322.71560000,HIGH_VOLUME_NODE
92209.20000000,14.50700000,4.79100000,9.71600000,441774.75630000,895905.55880000,HIGH_VOLUME_NODE
92209.60000000,15.71200000,11.04200000,4.67000000,1018178.83810000,430619.05340000,HIGH_VOLUME_NODE
92209.90000000,40.85300000,23.09100000,17.76200000,2129221.11000000,1637834.02000000,HIGH_VOLUME_NODE
92210.10000000,15.25200000,9.97800000,5.27400000,920072.62330000,486316.32200000,HIGH_VOLUME_NODE
92210.20000000,19.31600000,3.76100000,15.55500000,346802.93830000,1434331.21650000,HIGH_VOLUME_NODE
92210.90000000,14.36400000,3.54200000,10.82200000,326611.36200000,997907.44200000,HIGH_VOLUME_NODE
92211.60000000,26.00500000,11.90600000,14.09900000,1097872.16460000,1300092.05580000,HIGH_VOLUME_NODE
92212.10000000,24.77600000,16.16200000,8.61400000,1490332.52730000,794315.50590000,HIGH_VOLUME_NODE
92212.20000000,15.01300000,6.65600000,8.35700000,613765.06880000,770618.19110000,HIGH_VOLUME_NODE
92213.10000000,35.07300000,16.01800000,19.05500000,1477070.59900000,1757120.92640000,HIGH_VOLUME_NODE
92213.20000000,17.03900000,5.03700000,12.00200000,464478.39210000,1106744.02660000,HIGH_VOLUME_NODE
92213.60000000,12.82300000,2.98600000,9.83700000,275349.99060000,907105.81360000,HIGH_VOLUME_NODE
92214.60000000,18.04900000,10.84000000,7.20900000,999607.31600000,664775.30100000,HIGH_VOLUME_NODE
92215.10000000,45.96300000,25.29700000,20.66600000,2332767.39870000,1905718.53590000,HIGH_VOLUME_NODE
92215.30000000,12.62700000,2.94800000,9.67900000,271850.99920000,892552.85660000,HIGH_VOLUME_NODE
92215.60000000,19.60500000,5.72500000,13.88000000,527934.71070000,1279952.87310000,HIGH_VOLUME_NODE
92215.70000000,16.12200000,8.39600000,7.72600000,774243.85680000,712459.27080000,HIGH_VOLUME_NODE
92216.10000000,21.92300000,8.12300000,13.80000000,749072.09410000,1272583.45450000,HIGH_VOLUME_NODE
92216.20000000,16.51000000,12.28100000,4.22900000,1132508.38030000,389982.73270000,HIGH_VOLUME_NODE
92216.40000000,12.60200000,2.64400000,9.95800000,243820.42600000,918291.90700000,HIGH_VOLUME_NODE
92216.60000000,24.11400000,11.21300000,12.90100000,1034025.30550000,1189686.65540000,HIGH_VOLUME_NODE
92216.70000000,15.14700000,5.28000000,9.86700000,486904.70400000,909903.16560000,HIGH_VOLUME_NODE
92216.80000000,16.20600000,13.49800000,2.70800000,1244743.71620000,249723.36520000,HIGH_VOLUME_NODE
92217.10000000,13.60300000,6.35200000,7.25100000,585763.27800000,668666.35780000,HIGH_VOLUME_NODE
92217.30000000,13.87700000,9.81100000,4.06600000,904744.91140000,374955.94840000,HIGH_VOLUME_NODE
92217.60000000,14.01800000,6.81000000,7.20800000,628002.14920000,664704.69270000,HIGH_VOLUME_NODE
92219.60000000,18.10700000,13.31200000,4.79500000,1227628.18660000,442193.12610000,HIGH_VOLUME_NODE
92219.90000000,26.98200000,9.40100000,17.58100000,866960.22000000,1621319.82000000,HIGH_VOLUME_NODE
92220.10000000,24.88200000,14.66000000,10.22200000,1351947.00040000,942674.18260000,HIGH_VOLUME_NODE
92220.40000000,18.74800000,13.10100000,5.64700000,1208180.77050000,520769.16350000,HIGH_VOLUME_NODE
92220.60000000,14.11100000,6.59200000,7.51900000,607918.73680000,693406.93240000,HIGH_VOLUME_NODE
92221.10000000,41.84700000,26.40200000,15.44500000,2434823.14280000,1424355.22120000,HIGH_VOLUME_NODE
92221.60000000,27.78400000,7.76100000,20.02300000,715732.13660000,1846554.65500000,HIGH_VOLUME_NODE
92221.90000000,33.57200000,19.46800000,14.10400000,1795377.89600000,1300699.08800000,HIGH_VOLUME_NODE
92222.10000000,12.65600000,7.49800000,5.15800000,691481.48590000,475682.01510000,HIGH_VOLUME_NODE
92222.60000000,19.27300000,8.10500000,11.16800000,747464.40730000,1029942.60820000,HIGH_VOLUME_NODE
92222.90000000,14.66400000,7.76900000,6.89500000,716480.48700000,635877.58500000,HIGH_VOLUME_NODE
92223.10000000,20.09100000,13.40300000,6.68800000,1236066.78150000,616788.35450000,HIGH_VOLUME_NODE
92223.60000000,15.98700000,3.13700000,12.85000000,289305.62560000,1185074.17710000,HIGH_VOLUME_NODE
92224.10000000,26.21600000,19.52200000,6.69400000,1800399.01520000,617348.55010000,HIGH_VOLUME_NODE
92224.90000000,26.26200000,6.37600000,19.88600000,588026.60000000,1833986.35000000,HIGH_VOLUME_NODE
92225.30000000,15.90300000,5.37100000,10.53200000,495342.62340000,971317.91280000,HIGH_VOLUME_NODE
92225.40000000,23.65600000,21.09200000,2.56400000,1945220.24600000,236466.18200000,HIGH_VOLUME_NODE
92225.60000000,15.51000000,8.32600000,7.18400000,767870.57770000,662548.90740000,HIGH_VOLUME_NODE
92226.10000000,14.01700000,5.86100000,8.15600000,540537.39150000,752196.40130000,HIGH_VOLUME_NODE
92227.10000000,19.75400000,11.40300000,8.35100000,1051666.55380000,770188.94020000,HIGH_VOLUME_NODE
92227.90000000,16.09200000,2.83900000,13.25300000,261835.29200000,1222297.68400000,HIGH_VOLUME_NODE
92228.10000000,14.22200000,3.45800000,10.76400000,318924.98190000,992743.66280000,HIGH_VOLUME_NODE
92228.20000000,13.64800000,5.54500000,8.10300000,511405.92350000,747325.91490000,HIGH_VOLUME_NODE
92228.30000000,15.72000000,8.88900000,6.83100000,819818.24760000,630012.20040000,HIGH_VOLUME_NODE
92228.60000000,12.66100000,3.65200000,9.00900000,336819.03510000,830888.27290000,HIGH_VOLUME_NODE
92229.10000000,15.63700000,7.12700000,8.51000000,657317.10890000,784869.92700000,HIGH_VOLUME_NODE
92229.60000000,18.28700000,4.32300000,13.96400000,398708.78100000,1287895.30650000,HIGH_VOLUME_NODE
92229.70000000,19.38200000,4.45200000,14.93000000,410607.06960000,1376990.91400000,HIGH_VOLUME_NODE
92229.90000000,20.32600000,9.21300000,11.11300000,849714.99000000,1024951.99000000,HIGH_VOLUME_NODE
92230.10000000,15.92000000,12.81700000,3.10300000,1182114.01770000,286190.12880000,HIGH_VOLUME_NODE
92231.10000000,23.03800000,10.85500000,12.18300000,1001169.09870000,1123651.79490000,HIGH_VOLUME_NODE
92232.60000000,17.73800000,10.67500000,7.06300000,984583.37400000,651439.35930000,HIGH_VOLUME_NODE
92232.90000000,29.83400000,1.88400000,27.95000000,173766.97200000,2577912.35000000,HIGH_VOLUME_NODE
92233.10000000,19.71000000,13.98100000,5.72900000,1289511.85800000,528403.50700000,HIGH_VOLUME_NODE
92234.10000000,16.83200000,9.37700000,7.45500000,864879.53800000,687605.26500000,HIGH_VOLUME_NODE
92234.60000000,18.88900000,11.34500000,7.54400000,1046402.00390000,695818.23610000,HIGH_VOLUME_NODE
92234.90000000,13.85600000,8.26400000,5.59200000,762230.04000000,515778.12000000,HIGH_VOLUME_NODE
92235.10000000,21.03200000,13.95100000,7.08100000,1286772.32900000,653116.83270000,HIGH_VOLUME_NODE
92235.60000000,29.75100000,6.62400000,23.12700000,610968.97120000,2133133.31670000,HIGH_VOLUME_NODE
92236.10000000,19.79900000,10.52100000,9.27800000,970416.67060000,855766.84550000,HIGH_VOLUME_NODE
92236.80000000,47.73400000,11.38200000,36.35200000,1049840.39580000,3352995.78880000,HIGH_VOLUME_NODE
92237.60000000,21.10700000,9.72800000,11.37900000,897288.02850000,1049571.81110000,HIGH_VOLUME_NODE
92238.10000000,29.00300000,16.18900000,12.81400000,1493243.13630000,1181939.07870000,HIGH_VOLUME_NODE
92239.10000000,13.05600000,5.70300000,7.35300000,526040.06200000,678234.48690000,HIGH_VOLUME_NODE
92239.20000000,21.06100000,5.21400000,15.84700000,480935.71020000,1461716.18710000,HIGH_VOLUME_NODE
92239.30000000,18.01900000,15.41600000,2.60300000,1421962.59040000,240099.15820000,HIGH_VOLUME_NODE
92239.60000000,17.32400000,8.37000000,8.95400000,772045.77770000,825913.84010000,HIGH_VOLUME_NODE
92240.10000000,13.19600000,7.67900000,5.51700000,708312.01420000,508889.02050000,HIGH_VOLUME_NODE
92240.90000000,16.66700000,5.80500000,10.86200000,535459.00500000,1001921.74200000,HIGH_VOLUME_NODE
92241.10000000,24.74000000,10.23500000,14.50500000,944087.92440000,1337957.56920000,HIGH_VOLUME_NODE
92241.60000000,16.67800000,10.54100000,6.13700000,972319.19060000,566086.87400000,HIGH_VOLUME_NODE
92242.60000000,17.20200000,13.20000000,4.00200000,1217603.42960000,369155.26290000,HIGH_VOLUME_NODE
92243.70000000,13.44200000,6.02100000,7.42100000,555399.91980000,684541.23980000,HIGH_VOLUME_NODE
92243.80000000,18.40200000,17.30100000,1.10100000,1595911.71390000,101560.53390000,HIGH_VOLUME_NODE
92244.60000000,20.45600000,6.00400000,14.45200000,553836.81530000,1333119.69400000,HIGH_VOLUME_NODE
92244.70000000,13.86300000,1.61800000,12.24500000,149252.08640000,1129537.57600000,HIGH_VOLUME_NODE
92244.90000000,17.09900000,6.27200000,10.82700000,578560.64000000,998736.61500000,HIGH_VOLUME_NODE
92245.10000000,13.60800000,8.57300000,5.03500000,790817.30730000,464454.35150000,HIGH_VOLUME_NODE
92246.10000000,14.49300000,8.85700000,5.63600000,817023.92460000,519899.31510000,HIGH_VOLUME_NODE
92246.60000000,16.65200000,5.42900000,11.22300000,500806.99600000,1035283.98420000,HIGH_VOLUME_NODE
92246.90000000,26.64800000,2.61500000,24.03300000,241225.90500000,2216972.15100000,HIGH_VOLUME_NODE
92247.10000000,15.86800000,8.07000000,7.79800000,744434.28380000,719343.26840000,HIGH_VOLUME_NODE
92247.80000000,20.64200000,14.40900000,6.23300000,1329199.99110000,574981.16070000,HIGH_VOLUME_NODE
92249.10000000,15.46400000,5.86400000,9.60000000,540949.02730000,885591.38360000,HIGH_VOLUME_NODE
92249.40000000,36.40800000,1.58500000,34.82300000,146215.45750000,3212404.33850000,HIGH_VOLUME_NODE
92249.80000000,30.21200000,20.13600000,10.07600000,1857543.98640000,929509.99240000,HIGH_VOLUME_NODE
92249.90000000,106.04000000,69.85900000,36.18100000,6444492.75000000,3337697.25000000,HIGH_VOLUME_NODE
92250.10000000,42.91600000,30.87300000,12.04300000,2848038.20370000,1110968.56600000,HIGH_VOLUME_NODE
92250.60000000,15.29100000,2.94600000,12.34500000,271770.36870000,1138834.21190000,HIGH_VOLUME_NODE
92252.10000000,22.69000000,8.83500000,13.85500000,815048.04010000,1278153.39990000,HIGH_VOLUME_NODE
92253.10000000,14.67800000,11.14100000,3.53700000,1027792.52030000,326299.26560000,HIGH_VOLUME_NODE
92253.60000000,22.42700000,17.64300000,4.78400000,1627631.53660000,441341.37370000,HIGH_VOLUME_NODE
92254.20000000,24.25300000,14.65400000,9.59900000,1351894.51220000,885549.02570000,HIGH_VOLUME_NODE
92254.60000000,12.37700000,7.80900000,4.56800000,720416.41630000,421419.40520000,HIGH_VOLUME_NODE
92254.80000000,23.43400000,1.93000000,21.50400000,178051.95700000,1983849.36960000,HIGH_VOLUME_NODE
92255.60000000,15.22400000,6.34700000,8.87700000,585546.67370000,818953.04530000,HIGH_VOLUME_NODE
92256.60000000,12.30700000,4.73100000,7.57600000,436466.10920000,698936.57270000,HIGH_VOLUME_NODE
92257.10000000,19.70700000,17.19600000,2.51100000,1586454.70880000,231657.64940000,HIGH_VOLUME_NODE
92257.60000000,12.39600000,9.65100000,2.74500000,890378.28800000,253247.34160000,HIGH_VOLUME_NODE
92257.90000000,15.38700000,12.50500000,2.88200000,1153686.29000000,265887.55600000,HIGH_VOLUME_NODE
92258.10000000,22.78100000,11.03300000,11.74800000,1017883.93030000,1083848.99360000,HIGH_VOLUME_NODE
92258.70000000,14.89700000,0.88200000,14.01500000,81372.26160000,1293007.08200000,HIGH_VOLUME_NODE
92259.90000000,14.52700000,5.96100000,8.56600000,549961.86000000,790299.16000000,HIGH_VOLUME_NODE
92261.60000000,22.23700000,11.20600000,11.03100000,1033883.82440000,1017738.10530000,HIGH_VOLUME_NODE
92262.60000000,12.29300000,5.41300000,6.88000000,499417.54000000,634766.90230000,HIGH_VOLUME_NODE
92262.80000000,14.62100000,1.96300000,12.65800000,181112.07270000,1167863.78820000,HIGH_VOLUME_NODE
92262.90000000,12.64800000,7.36700000,5.28100000,679701.52100000,487240.90300000,HIGH_VOLUME_NODE
92263.10000000,23.43600000,20.21800000,3.21800000,1865376.32450000,296902.75060000,HIGH_VOLUME_NODE
92264.10000000,36.35500000,17.84400000,18.51100000,1646361.10070000,1707900.96080000,HIGH_VOLUME_NODE
92265.10000000,39.64600000,31.43600000,8.21000000,2900448.50800000,757497.23480000,HIGH_VOLUME_NODE
92265.40000000,13.45500000,5.78800000,7.66700000,534032.71400000,707399.58850000,HIGH_VOLUME_NODE
92266.60000000,14.98400000,10.50300000,4.48100000,969076.33430000,413446.98460000,HIGH_VOLUME_NODE
92267.10000000,12.63800000,10.47100000,2.16700000,966129.77500000,199942.88000000,HIGH_VOLUME_NODE
92267.60000000,18.83700000,13.64300000,5.19400000,1258807.10530000,479238.29660000,HIGH_VOLUME_NODE
92267.90000000,23.88200000,3.03500000,20.84700000,280033.38000000,1923510.99600000,HIGH_VOLUME_NODE
92268.10000000,23.70100000,19.40600000,4.29500000,1790554.96990000,396291.65990000,HIGH_VOLUME_NODE
92268.60000000,28.40500000,9.46100000,18.94400000,872953.99900000,1747937.72490000,HIGH_VOLUME_NODE
92269.10000000,22.22700000,4.24000000,17.98700000,391221.15780000,1659645.95980000,HIGH_VOLUME_NODE
92269.20000000,12.41600000,6.57400000,5.84200000,606578.37820000,539037.25060000,HIGH_VOLUME_NODE
92269.30000000,35.90700000,17.52900000,18.37800000,1617390.31260000,1695727.03320000,HIGH_VOLUME_NODE
92269.40000000,25.87200000,25.63000000,0.24200000,2364867.28500000,22329.21900000,HIGH_VOLUME_NODE
92269.60000000,12.78900000,5.65600000,7.13300000,521877.10100000,658159.25390000,HIGH_VOLUME_NODE
92271.30000000,14.82400000,6.79200000,8.03200000,626707.34880000,741123.88480000,HIGH_VOLUME_NODE
92271.60000000,42.83300000,12.00400000,30.82900000,1107629.17020000,2844643.37360000,HIGH_VOLUME_NODE
92271.90000000,12.80600000,1.34300000,11.46300000,123921.29600000,1057713.93600000,HIGH_VOLUME_NODE
92272.40000000,16.26800000,3.68300000,12.58500000,339839.61750000,1161249.41250000,HIGH_VOLUME_NODE
92272.60000000,17.56900000,5.24800000,12.32100000,484246.65040000,1136891.48330000,HIGH_VOLUME_NODE
92273.60000000,12.77400000,10.60100000,2.17300000,978193.29380000,200510.63000000,HIGH_VOLUME_NODE
92274.10000000,20.15000000,8.06700000,12.08300000,744375.63390000,1114948.08510000,HIGH_VOLUME_NODE
92274.60000000,13.29300000,9.90800000,3.38500000,914257.60800000,312349.60110000,HIGH_VOLUME_NODE
92274.90000000,14.97900000,12.85800000,2.12100000,1186471.95000000,195715.27500000,HIGH_VOLUME_NODE
92276.90000000,35.60000000,4.09200000,31.50800000,377597.48400000,2907463.71600000,HIGH_VOLUME_NODE
92277.10000000,19.64900000,8.44500000,11.20400000,779280.42170000,1033872.83420000,HIGH_VOLUME_NODE
92277.60000000,22.45700000,7.08400000,15.37300000,653694.73380000,1418584.53100000,HIGH_VOLUME_NODE
92277.90000000,24.78100000,3.45900000,21.32200000,319189.60200000,1967551.51600000,HIGH_VOLUME_NODE
92278.10000000,23.83400000,14.34300000,9.49100000,1323545.04030000,875812.34690000,HIGH_VOLUME_NODE
92279.60000000,14.39100000,10.32100000,4.07000000,952418.18390000,375578.12160000,HIGH_VOLUME_NODE
92279.90000000,19.74200000,3.96700000,15.77500000,366074.76000000,1455717.00000000,HIGH_VOLUME_NODE
92280.10000000,22.05600000,14.11600000,7.94000000,1302627.03740000,732704.57920000,HIGH_VOLUME_NODE
92280.60000000,26.02400000,9.55800000,16.46600000,882018.37380000,1519492.64510000,HIGH_VOLUME_NODE
92282.10000000,16.24800000,14.21900000,2.02900000,1312160.32260000,187240.46910000,HIGH_VOLUME_NODE
92282.40000000,16.09000000,15.05400000,1.03600000,1389220.75500000,95604.67000000,HIGH_VOLUME_NODE
92282.60000000,24.12200000,7.43400000,16.68800000,686029.44200000,1540012.27060000,HIGH_VOLUME_NODE
92283.10000000,20.58000000,12.95500000,7.62500000,1195528.59940000,703659.15260000,HIGH_VOLUME_NODE
92283.60000000,16.59900000,2.20300000,14.39600000,203300.94460000,1328515.33660000,HIGH_VOLUME_NODE
92284.40000000,12.20400000,10.45900000,1.74500000,965203.58550000,161036.45250000,HIGH_VOLUME_NODE
92285.10000000,13.45000000,10.96000000,2.49000000,1011445.27190000,229790.01050000,HIGH_VOLUME_NODE
92285.20000000,18.48900000,6.06900000,12.42000000,560079.48570000,1146183.42600000,HIGH_VOLUME_NODE
92285.60000000,12.98500000,4.71800000,8.26700000,435403.79190000,762925.51670000,HIGH_VOLUME_NODE
92285.80000000,12.74700000,5.25400000,7.49300000,484870.11860000,691498.24870000,HIGH_VOLUME_NODE
92285.90000000,14.23600000,3.59100000,10.64500000,331399.02600000,982384.47000000,HIGH_VOLUME_NODE
92286.10000000,14.97200000,13.36300000,1.60900000,1233219.20290000,148488.35470000,HIGH_VOLUME_NODE
92286.70000000,12.63500000,2.24300000,10.39200000,206999.29240000,959044.42560000,HIGH_VOLUME_NODE
92287.10000000,15.73900000,9.74200000,5.99700000,899061.55420000,553445.90300000,HIGH_VOLUME_NODE
92287.90000000,14.34200000,7.00000000,7.34200000,646016.00000000,677578.49600000,HIGH_VOLUME_NODE
92288.10000000,17.51300000,7.63800000,9.87500000,704896.53810000,911345.91400000,HIGH_VOLUME_NODE
92288.60000000,19.18800000,16.77700000,2.41100000,1548327.42250000,222507.98860000,HIGH_VOLUME_NODE
92289.10000000,16.50600000,8.79100000,7.71500000,811314.21650000,712010.53630000,HIGH_VOLUME_NODE
92289.30000000,12.19200000,10.68000000,1.51200000,985650.79200000,139541.57280000,HIGH_VOLUME_NODE
92289.60000000,13.04800000,6.17600000,6.87200000,569980.80570000,634214.45220000,HIGH_VOLUME_NODE
92289.90000000,14.42200000,8.08700000,6.33500000,746349.23000000,584657.15000000,HIGH_VOLUME_NODE
92290.40000000,25.46500000,24.06600000,1.39900000,2221063.17300000,129114.40950000,HIGH_VOLUME_NODE
92290.60000000,12.92800000,7.47700000,5.45100000,690057.06530000,503076.29770000,HIGH_VOLUME_NODE
92291.10000000,28.86600000,22.54600000,6.32000000,2080795.73270000,583279.86110000,HIGH_VOLUME_NODE
92291.20000000,14.23900000,2.12000000,12.11900000,195657.55600000,1118478.26470000,HIGH_VOLUME_NODE
92291.30000000,18.39900000,15.09600000,3.30300000,1393230.97440000,304838.49420000,HIGH_VOLUME_NODE
92292.10000000,16.28800000,11.69400000,4.59400000,1079264.61570000,423990.23920000,HIGH_VOLUME_NODE
92293.20000000,20.29200000,8.22900000,12.06300000,759481.56570000,1113334.07790000,HIGH_VOLUME_NODE
92293.80000000,12.71700000,6.82300000,5.89400000,629721.27970000,543980.24660000,HIGH_VOLUME_NODE
92294.10000000,13.46000000,7.80100000,5.65900000,719986.57400000,522292.48030000,HIGH_VOLUME_NODE
92294.80000000,27.53200000,13.40000000,14.13200000,1236751.66000000,1304311.52680000,HIGH_VOLUME_NODE
92294.90000000,22.44600000,14.33300000,8.11300000,1322864.23500000,748789.33500000,HIGH_VOLUME_NODE
92295.10000000,22.75000000,15.22500000,7.52500000,1405193.25260000,694521.08520000,HIGH_VOLUME_NODE
92296.10000000,12.27900000,3.40100000,8.87800000,313899.28870000,819405.00900000,HIGH_VOLUME_NODE
92296.30000000,20.50600000,4.67800000,15.82800000,431762.55920000,1460867.41920000,HIGH_VOLUME_NODE
92296.90000000,20.73300000,5.39900000,15.33400000,498311.50300000,1415282.19800000,HIGH_VOLUME_NODE
92297.10000000,19.25500000,9.17500000,10.08000000,846826.59460000,930355.33030000,HIGH_VOLUME_NODE
92298.10000000,18.05300000,12.77200000,5.28100000,1178832.09930000,487426.56440000,HIGH_VOLUME_NODE
92298.60000000,27.63300000,19.30100000,8.33200000,1781456.46120000,769032.59930000,HIGH_VOLUME_NODE
92298.90000000,13.23900000,5.71900000,7.52000000,527857.98100000,694088.48000000,HIGH_VOLUME_NODE
92299.10000000,13.38200000,8.54400000,4.83800000,788603.86590000,446543.44880000,HIGH_VOLUME_NODE
92299.20000000,34.14000000,21.69400000,12.44600000,2002341.01420000,1148757.08780000,HIGH_VOLUME_NODE
92299.80000000,19.37200000,6.81900000,12.55300000,629393.01810000,1158640.64470000,HIGH_VOLUME_NODE
92299.90000000,419.36100000,229.46600000,189.89500000,21179711.80000000,17527308.50000000,HIGH_VOLUME_NODE
92300.10000000,47.19900000,33.41300000,13.78600000,3084023.76440000,1272449.67690000,HIGH_VOLUME_NODE
92300.20000000,12.39000000,4.27700000,8.11300000,394768.38310000,748832.33390000,HIGH_VOLUME_NODE
92301.10000000,12.90300000,5.14100000,7.76200000,474520.07110000,716441.54130000,HIGH_VOLUME_NODE
92302.10000000,18.99200000,7.65300000,11.33900000,706388.45250000,1046613.69020000,HIGH_VOLUME_NODE
92302.20000000,12.22600000,2.27500000,9.95100000,209987.73250000,918500.18730000,HIGH_VOLUME_NODE
92302.30000000,21.22300000,4.73600000,16.48700000,437144.16640000,1521789.66880000,HIGH_VOLUME_NODE
92302.60000000,23.39900000,15.07000000,8.32900000,1391000.23150000,768788.88340000,HIGH_VOLUME_NODE
92303.10000000,26.12900000,10.73000000,15.39900000,990412.59280000,1421375.88700000,HIGH_VOLUME_NODE
92303.60000000,22.02800000,9.83800000,12.19000000,908083.21910000,1125181.60280000,HIGH_VOLUME_NODE
92303.90000000,12.64400000,6.30800000,6.33600000,582253.63200000,584838.14400000,HIGH_VOLUME_NODE
92304.60000000,14.61300000,3.11100000,11.50200000,287159.81240000,1061688.22010000,HIGH_VOLUME_NODE
92306.10000000,14.25500000,9.14000000,5.11500000,843677.98200000,472145.76810000,HIGH_VOLUME_NODE
92306.60000000,20.22400000,9.89600000,10.32800000,913466.60450000,953342.62940000,HIGH_VOLUME_NODE
92307.60000000,14.24200000,4.42600000,9.81600000,408553.52150000,906091.81190000,HIGH_VOLUME_NODE
92307.80000000,24.34100000,7.65200000,16.68900000,706340.05080000,1540526.54310000,HIGH_VOLUME_NODE
92308.10000000,30.39600000,15.13800000,15.25800000,1397361.02430000,1408437.63310000,HIGH_VOLUME_NODE
92308.60000000,12.65800000,6.06800000,6.59000000,560128.93520000,608313.74020000,HIGH_VOLUME_NODE
92308.70000000,12.31600000,5.53500000,6.78100000,510929.20800000,625945.97280000,HIGH_VOLUME_NODE
92310.40000000,12.82400000,5.11800000,7.70600000,472445.13900000,711344.71300000,HIGH_VOLUME_NODE
92311.10000000,21.37600000,12.13000000,9.24600000,1119734.45060000,853508.58400000,HIGH_VOLUME_NODE
92312.10000000,16.97700000,8.81100000,8.16600000,813362.50790000,753821.11230000,HIGH_VOLUME_NODE
92313.10000000,15.30100000,9.48800000,5.81300000,875867.38760000,536616.53730000,HIGH_VOLUME_NODE
92314.10000000,19.11400000,5.59500000,13.51900000,516497.59100000,1247995.28580000,HIGH_VOLUME_NODE
92314.60000000,19.64000000,10.82300000,8.81700000,999121.08110000,813938.27370000,HIGH_VOLUME_NODE
92314.70000000,15.81400000,9.17000000,6.64400000,846526.71600000,613339.53120000,HIGH_VOLUME_NODE
92315.10000000,19.95000000,8.21900000,11.73100000,758738.42920000,1082948.92140000,HIGH_VOLUME_NODE
92315.90000000,79.77800000,3.89400000,75.88400000,359478.50400000,7005307.34400000,HIGH_VOLUME_NODE
