price,total_volume,buy_volume,sell_volume,buy_value,sell_value,node_type
90986.20000000,0.10600000,0.01200000,0.09400000,1091.83560000,8552.71220000,LOW_VOLUME_NODE
90986.30000000,0.11400000,0.07500000,0.03900000,6823.98000000,3548.46960000,LOW_VOLUME_NODE
90986.40000000,0.17200000,0.14100000,0.03100000,12829.09650000,2820.58150000,LOW_VOLUME_NODE
90986.70000000,0.13800000,0.12300000,0.01500000,11191.37640000,1364.80200000,LOW_VOLUME_NODE
90986.80000000,0.44400000,0.20100000,0.24300000,18288.36690000,22109.81670000,LOW_VOLUME_NODE
90987.20000000,0.41200000,0.33000000,0.08200000,30025.80900000,7460.95860000,LOW_VOLUME_NODE
90987.40000000,0.43300000,0.02100000,0.41200000,1910.73750000,37486.85000000,LOW_VOLUME_NODE
90987.70000000,0.50200000,0.39500000,0.10700000,35940.18100000,9735.69460000,LOW_VOLUME_NODE
90987.80000000,0.04900000,0.03400000,0.01500000,3093.58860000,1364.81850000,LOW_VOLUME_NODE
90988.30000000,0.02500000,0.01700000,0.00800000,1546.80280000,727.90720000,LOW_VOLUME_NODE
90988.80000000,0.23100000,0.20300000,0.02800000,18470.74670000,2547.68920000,LOW_VOLUME_NODE
90989.40000000,0.19300000,0.06800000,0.12500000,6187.28600000,11373.68750000,LOW_VOLUME_NODE
90989.70000000,0.36000000,0.09700000,0.26300000,8826.01060000,23930.31740000,LOW_VOLUME_NODE
90990.10000000,0.23200000,0.12500000,0.10700000,11373.76330000,9735.94970000,LOW_VOLUME_NODE
90990.30000000,0.15400000,0.12000000,0.03400000,10918.84800000,3093.67360000,LOW_VOLUME_NODE
90990.40000000,0.38600000,0.34800000,0.03800000,31664.69400000,3457.63900000,LOW_VOLUME_NODE
90991.30000000,0.47600000,0.02300000,0.45300000,2092.80220000,41219.10420000,LOW_VOLUME_NODE
90991.60000000,0.33000000,0.16900000,0.16100000,15377.59340000,14649.65400000,LOW_VOLUME_NODE
90991.70000000,0.31900000,0.01800000,0.30100000,1637.85240000,27388.53180000,LOW_VOLUME_NODE
90991.90000000,0.25200000,0.10500000,0.14700000,9554.16000000,13375.82400000,LOW_VOLUME_NODE
90992.30000000,0.03700000,0.02200000,0.01500000,2001.83280000,1364.88600000,LOW_VOLUME_NODE
90992.40000000,0.08300000,0.06300000,0.02000000,5732.52750000,1819.85000000,LOW_VOLUME_NODE
90992.70000000,0.39300000,0.07300000,0.32000000,6642.47440000,29117.69600000,LOW_VOLUME_NODE
90993.20000000,0.05700000,0.01000000,0.04700000,909.93300000,4276.68510000,LOW_VOLUME_NODE
90993.30000000,0.03800000,0.00500000,0.03300000,454.96700000,3002.78220000,LOW_VOLUME_NODE
90993.80000000,0.30800000,0.17000000,0.13800000,15468.96300000,12557.15820000,LOW_VOLUME_NODE
90993.90000000,0.32900000,0.02300000,0.30600000,2092.86200000,27844.16400000,LOW_VOLUME_NODE
90994.10000000,0.52100000,0.01900000,0.50200000,1728.88930000,45679.05040000,LOW_VOLUME_NODE
90994.20000000,0.37900000,0.01100000,0.36800000,1000.93730000,33485.90240000,LOW_VOLUME_NODE
90994.30000000,0.26700000,0.04000000,0.22700000,3639.77600000,20655.72880000,LOW_VOLUME_NODE
90994.40000000,0.08000000,0.07100000,0.00900000,6460.60950000,818.95050000,LOW_VOLUME_NODE
90994.60000000,0.19600000,0.10300000,0.09300000,9372.45030000,8462.50560000,LOW_VOLUME_NODE
90994.70000000,0.26000000,0.02500000,0.23500000,2274.87000000,21383.77800000,LOW_VOLUME_NODE
90994.80000000,0.13100000,0.01300000,0.11800000,1182.93370000,10737.39820000,LOW_VOLUME_NODE
90994.90000000,0.05800000,0.03200000,0.02600000,2911.84000000,2365.87000000,LOW_VOLUME_NODE
90995.10000000,0.36500000,0.24200000,0.12300000,22020.82840000,11192.40080000,LOW_VOLUME_NODE
90995.30000000,0.10400000,0.09000000,0.01400000,8189.58600000,1273.93560000,LOW_VOLUME_NODE
90995.40000000,0.04700000,0.02400000,0.02300000,2183.89200000,2092.89650000,LOW_VOLUME_NODE
90995.70000000,0.05600000,0.04700000,0.00900000,4276.80260000,818.96220000,LOW_VOLUME_NODE
90995.80000000,0.15400000,0.01200000,0.14200000,1091.95080000,12921.41780000,LOW_VOLUME_NODE
90995.90000000,0.18500000,0.01100000,0.17400000,1000.95600000,15833.30400000,LOW_VOLUME_NODE
90996.40000000,0.26900000,0.24300000,0.02600000,22112.14950000,2365.90900000,LOW_VOLUME_NODE
90996.70000000,0.04700000,0.00800000,0.03900000,727.97440000,3548.87520000,LOW_VOLUME_NODE
90996.80000000,0.24200000,0.02100000,0.22100000,1910.93490000,20110.31490000,LOW_VOLUME_NODE
90997.20000000,0.17500000,0.11100000,0.06400000,10100.70030000,5823.82720000,LOW_VOLUME_NODE
90997.40000000,0.31900000,0.17000000,0.14900000,15469.57500000,13558.62750000,LOW_VOLUME_NODE
90997.70000000,0.18600000,0.08300000,0.10300000,7552.81740000,9372.77340000,LOW_VOLUME_NODE
90997.90000000,0.06600000,0.02600000,0.04000000,2365.94800000,3639.92000000,LOW_VOLUME_NODE
90998.20000000,0.15700000,0.14500000,0.01200000,13194.75350000,1091.97960000,LOW_VOLUME_NODE
90998.30000000,0.08100000,0.06600000,0.01500000,6005.89440000,1364.97600000,LOW_VOLUME_NODE
90998.40000000,0.21300000,0.10600000,0.10700000,9645.84100000,9736.83950000,LOW_VOLUME_NODE
90998.60000000,0.37400000,0.30300000,0.07100000,27572.59930000,6460.90300000,LOW_VOLUME_NODE
90999.10000000,0.39800000,0.19700000,0.20100000,17926.82430000,18290.82420000,LOW_VOLUME_NODE
90999.20000000,0.05300000,0.02400000,0.02900000,2183.98320000,2638.97970000,LOW_VOLUME_NODE
90999.40000000,0.06100000,0.04900000,0.01200000,4458.97550000,1091.99400000,LOW_VOLUME_NODE
90999.60000000,0.17200000,0.12800000,0.04400000,11647.95870000,4003.98430000,LOW_VOLUME_NODE
90999.70000000,0.18600000,0.02000000,0.16600000,1819.99600000,15105.96680000,LOW_VOLUME_NODE
91000.40000000,0.43000000,0.26800000,0.16200000,24388.13400000,14742.08100000,LOW_VOLUME_NODE
91000.80000000,0.15400000,0.13100000,0.02300000,11921.11790000,2093.02070000,LOW_VOLUME_NODE
91001.10000000,0.13700000,0.07200000,0.06500000,6552.08160000,5915.07590000,LOW_VOLUME_NODE
91001.20000000,0.48400000,0.01500000,0.46900000,1365.01950000,42679.60970000,LOW_VOLUME_NODE
91001.90000000,0.15500000,0.08800000,0.06700000,8008.17600000,6097.13400000,LOW_VOLUME_NODE
91002.20000000,0.08400000,0.07300000,0.01100000,6643.16790000,1001.02530000,LOW_VOLUME_NODE
91002.30000000,0.42900000,0.17600000,0.25300000,16016.42240000,23023.60720000,LOW_VOLUME_NODE
91002.40000000,0.35200000,0.06600000,0.28600000,6006.16500000,26026.71500000,LOW_VOLUME_NODE
91002.70000000,0.43500000,0.21700000,0.21800000,19747.60760000,19838.61040000,LOW_VOLUME_NODE
91002.80000000,0.24100000,0.22700000,0.01400000,20657.65830000,1274.04060000,LOW_VOLUME_NODE
91002.90000000,0.32100000,0.10000000,0.22100000,9100.30000000,20111.66300000,LOW_VOLUME_NODE
91003.60000000,0.11000000,0.06600000,0.04400000,6006.23910000,4004.16130000,LOW_VOLUME_NODE
91003.70000000,0.11100000,0.08900000,0.02200000,8099.33820000,2002.08360000,LOW_VOLUME_NODE
91003.80000000,0.37000000,0.12100000,0.24900000,11011.47190000,22659.97110000,LOW_VOLUME_NODE
91004.20000000,0.10600000,0.02800000,0.07800000,2548.12040000,7098.33540000,LOW_VOLUME_NODE
91004.30000000,0.52200000,0.19700000,0.32500000,17927.86680000,29576.43000000,LOW_VOLUME_NODE
91004.40000000,0.19900000,0.18400000,0.01500000,16744.82800000,1365.06750000,LOW_VOLUME_NODE
91004.60000000,0.26200000,0.11200000,0.15000000,10192.51650000,13650.69260000,LOW_VOLUME_NODE
91004.70000000,0.10500000,0.06500000,0.04000000,5915.31200000,3640.19200000,LOW_VOLUME_NODE
91005.30000000,0.14300000,0.10600000,0.03700000,9646.57240000,3367.19980000,LOW_VOLUME_NODE
91005.40000000,0.09100000,0.04600000,0.04500000,4186.25300000,4095.24750000,LOW_VOLUME_NODE
91005.70000000,0.10200000,0.07500000,0.02700000,6825.43500000,2457.15660000,LOW_VOLUME_NODE
91005.80000000,0.50000000,0.15600000,0.34400000,14196.92040000,31306.02960000,LOW_VOLUME_NODE
91006.40000000,0.18500000,0.15200000,0.03300000,13832.98800000,3003.21450000,LOW_VOLUME_NODE
91006.70000000,0.09000000,0.06700000,0.02300000,6097.45560000,2093.15640000,LOW_VOLUME_NODE
91007.20000000,0.05200000,0.02300000,0.02900000,2093.16790000,2639.21170000,LOW_VOLUME_NODE
91007.30000000,0.30400000,0.07200000,0.23200000,6552.53280000,21113.71680000,LOW_VOLUME_NODE
91007.40000000,0.48800000,0.43900000,0.04900000,39952.29250000,4459.36750000,LOW_VOLUME_NODE
91007.60000000,0.23400000,0.20000000,0.03400000,18201.52890000,3094.25950000,LOW_VOLUME_NODE
91007.70000000,0.29600000,0.10200000,0.19400000,9282.79560000,17655.51320000,LOW_VOLUME_NODE
91007.80000000,0.15700000,0.00800000,0.14900000,728.06320000,13560.17710000,LOW_VOLUME_NODE
